"link","word","l1","l2","l3","l4","l5"
"https://kbbi.kemdikbud.go.id/entri/nafsi","nafsi","n","a","f","s","i"
"https://kbbi.kemdikbud.go.id/entri/nafsu","nafsu","n","a","f","s","u"
"https://kbbi.kemdikbud.go.id/entri/nafta","nafta","n","a","f","t","a"
"https://kbbi.kemdikbud.go.id/entri/nagam","nagam","n","a","g","a","m"
"https://kbbi.kemdikbud.go.id/entri/nahak","nahak","n","a","h","a","k"
"https://kbbi.kemdikbud.go.id/entri/nahas","nahas","n","a","h","a","s"
"https://kbbi.kemdikbud.go.id/entri/nahwu","nahwu","n","a","h","w","u"
"https://kbbi.kemdikbud.go.id/entri/najam","najam","n","a","j","a","m"
"https://kbbi.kemdikbud.go.id/entri/najen","najen","n","a","j","e","n"
"https://kbbi.kemdikbud.go.id/entri/najis","najis","n","a","j","i","s"
"https://kbbi.kemdikbud.go.id/entri/nakal","nakal","n","a","k","a","l"
"https://kbbi.kemdikbud.go.id/entri/nakas","nakas","n","a","k","a","s"
"https://kbbi.kemdikbud.go.id/entri/nalam","nalam","n","a","l","a","m"
"https://kbbi.kemdikbud.go.id/entri/nalar","nalar","n","a","l","a","r"
"https://kbbi.kemdikbud.go.id/entri/nalca","nalca","n","a","l","c","a"
"https://kbbi.kemdikbud.go.id/entri/nalih","nalih","n","a","l","i","h"
"https://kbbi.kemdikbud.go.id/entri/nambi","nambi","n","a","m","b","i"
"https://kbbi.kemdikbud.go.id/entri/namun","namun","n","a","m","u","n"
"https://kbbi.kemdikbud.go.id/entri/nanah","nanah","n","a","n","a","h"
"https://kbbi.kemdikbud.go.id/entri/nanap","nanap","n","a","n","a","p"
"https://kbbi.kemdikbud.go.id/entri/nanar","nanar","n","a","n","a","r"
"https://kbbi.kemdikbud.go.id/entri/nanas","nanas","n","a","n","a","s"
"https://kbbi.kemdikbud.go.id/entri/nanda","nanda","n","a","n","d","a"
"https://kbbi.kemdikbud.go.id/entri/nandu","nandu","n","a","n","d","u"
"https://kbbi.kemdikbud.go.id/entri/nanti","nanti","n","a","n","t","i"
"https://kbbi.kemdikbud.go.id/entri/napal","napal","n","a","p","a","l"
"https://kbbi.kemdikbud.go.id/entri/napas","napas","n","a","p","a","s"
"https://kbbi.kemdikbud.go.id/entri/napsi","napsi","n","a","p","s","i"
"https://kbbi.kemdikbud.go.id/entri/napsu","napsu","n","a","p","s","u"
"https://kbbi.kemdikbud.go.id/entri/napuh","napuh","n","a","p","u","h"
"https://kbbi.kemdikbud.go.id/entri/naqal","naqal","n","a","q","a","l"
"https://kbbi.kemdikbud.go.id/entri/naqli","naqli","n","a","q","l","i"
"https://kbbi.kemdikbud.go.id/entri/nasab","nasab","n","a","s","a","b"
"https://kbbi.kemdikbud.go.id/entri/nasal","nasal","n","a","s","a","l"
"https://kbbi.kemdikbud.go.id/entri/nasar","nasar","n","a","s","a","r"
"https://kbbi.kemdikbud.go.id/entri/nasel","nasel","n","a","s","e","l"
"https://kbbi.kemdikbud.go.id/entri/nasib","nasib","n","a","s","i","b"
"https://kbbi.kemdikbud.go.id/entri/nasti","nasti","n","a","s","t","i"
"https://kbbi.kemdikbud.go.id/entri/nasut","nasut","n","a","s","u","t"
"https://kbbi.kemdikbud.go.id/entri/natal","natal","n","a","t","a","l"
"https://kbbi.kemdikbud.go.id/entri/natar","natar","n","a","t","a","r"
"https://kbbi.kemdikbud.go.id/entri/natur","natur","n","a","t","u","r"
"https://kbbi.kemdikbud.go.id/entri/naulu","naulu","n","a","u","l","u"
"https://kbbi.kemdikbud.go.id/entri/naung","naung","n","a","u","n","g"
"https://kbbi.kemdikbud.go.id/entri/nayam","nayam","n","a","y","a","m"
"https://kbbi.kemdikbud.go.id/entri/nayap","nayap","n","a","y","a","p"
"https://kbbi.kemdikbud.go.id/entri/nayor","nayor","n","a","y","o","r"
"https://kbbi.kemdikbud.go.id/entri/nazam","nazam","n","a","z","a","m"
"https://kbbi.kemdikbud.go.id/entri/nazar","nazar","n","a","z","a","r"
"https://kbbi.kemdikbud.go.id/entri/nazim","nazim","n","a","z","i","m"
"https://kbbi.kemdikbud.go.id/entri/nazir","nazir","n","a","z","i","r"
"https://kbbi.kemdikbud.go.id/entri/ndoro","ndoro","n","d","o","r","o"
"https://kbbi.kemdikbud.go.id/entri/nduga","nduga","n","d","u","g","a"
"https://kbbi.kemdikbud.go.id/entri/neala","neala","n","e","a","l","a"
"https://kbbi.kemdikbud.go.id/entri/neces","neces","n","e","c","e","s"
"https://kbbi.kemdikbud.go.id/entri/necis","necis","n","e","c","i","s"
"https://kbbi.kemdikbud.go.id/entri/neger","neger","n","e","g","e","r"
"https://kbbi.kemdikbud.go.id/entri/negri","negri","n","e","g","r","i"
"https://kbbi.kemdikbud.go.id/entri/negro","negro","n","e","g","r","o"
"https://kbbi.kemdikbud.go.id/entri/negus","negus","n","e","g","u","s"
"https://kbbi.kemdikbud.go.id/entri/nekad","nekad","n","e","k","a","d"
"https://kbbi.kemdikbud.go.id/entri/nekat","nekat","n","e","k","a","t"
"https://kbbi.kemdikbud.go.id/entri/nekel","nekel","n","e","k","e","l"
"https://kbbi.kemdikbud.go.id/entri/nenar","nenar","n","e","n","a","r"
"https://kbbi.kemdikbud.go.id/entri/nenas","nenas","n","e","n","a","s"
"https://kbbi.kemdikbud.go.id/entri/nenda","nenda","n","e","n","d","a"
"https://kbbi.kemdikbud.go.id/entri/nenek","nenek","n","e","n","e","k"
"https://kbbi.kemdikbud.go.id/entri/nenen","nenen","n","e","n","e","n"
"https://kbbi.kemdikbud.go.id/entri/nener","nener","n","e","n","e","r"
"https://kbbi.kemdikbud.go.id/entri/nenes","nenes","n","e","n","e","s"
"https://kbbi.kemdikbud.go.id/entri/netra","netra","n","e","t","r","a"
"https://kbbi.kemdikbud.go.id/entri/netto","netto","n","e","t","t","o"
"https://kbbi.kemdikbud.go.id/entri/ngada","ngada","n","g","a","d","a"
"https://kbbi.kemdikbud.go.id/entri/ngaju","ngaju","n","g","a","j","u"
"https://kbbi.kemdikbud.go.id/entri/ngalo","ngalo","n","g","a","l","o"
"https://kbbi.kemdikbud.go.id/entri/ngawi","ngawi","n","g","a","w","i"
"https://kbbi.kemdikbud.go.id/entri/ngeri","ngeri","n","g","e","r","i"
"https://kbbi.kemdikbud.go.id/entri/nggem","nggem","n","g","g","e","m"
"https://kbbi.kemdikbud.go.id/entri/ngilu","ngilu","n","g","i","l","u"
"https://kbbi.kemdikbud.go.id/entri/ngoko","ngoko","n","g","o","k","o"
"https://kbbi.kemdikbud.go.id/entri/ngoyo","ngoyo","n","g","o","y","o"
"https://kbbi.kemdikbud.go.id/entri/ngung","ngung","n","g","u","n","g"
"https://kbbi.kemdikbud.go.id/entri/niaga","niaga","n","i","a","g","a"
"https://kbbi.kemdikbud.go.id/entri/nifak","nifak","n","i","f","a","k"
"https://kbbi.kemdikbud.go.id/entri/nifas","nifas","n","i","f","a","s"
"https://kbbi.kemdikbud.go.id/entri/nihil","nihil","n","i","h","i","l"
"https://kbbi.kemdikbud.go.id/entri/nijas","nijas","n","i","j","a","s"
"https://kbbi.kemdikbud.go.id/entri/nikab","nikab","n","i","k","a","b"
"https://kbbi.kemdikbud.go.id/entri/nikah","nikah","n","i","k","a","h"
"https://kbbi.kemdikbud.go.id/entri/nikel","nikel","n","i","k","e","l"
"https://kbbi.kemdikbud.go.id/entri/nilai","nilai","n","i","l","a","i"
"https://kbbi.kemdikbud.go.id/entri/nilam","nilam","n","i","l","a","m"
"https://kbbi.kemdikbud.go.id/entri/nilau","nilau","n","i","l","a","u"
"https://kbbi.kemdikbud.go.id/entri/nilem","nilem","n","i","l","e","m"
"https://kbbi.kemdikbud.go.id/entri/nilon","nilon","n","i","l","o","n"
"https://kbbi.kemdikbud.go.id/entri/nimfa","nimfa","n","i","m","f","a"
"https://kbbi.kemdikbud.go.id/entri/ninik","ninik","n","i","n","i","k"
"https://kbbi.kemdikbud.go.id/entri/ninja","ninja","n","i","n","j","a"
"https://kbbi.kemdikbud.go.id/entri/nipah","nipah","n","i","p","a","h"
"https://kbbi.kemdikbud.go.id/entri/nipas","nipas","n","i","p","a","s"
"https://kbbi.kemdikbud.go.id/entri/nipis","nipis","n","i","p","i","s"
"https://kbbi.kemdikbud.go.id/entri/nisab","nisab","n","i","s","a","b"
"https://kbbi.kemdikbud.go.id/entri/nisan","nisan","n","i","s","a","n"
"https://kbbi.kemdikbud.go.id/entri/nisbi","nisbi","n","i","s","b","i"
"https://kbbi.kemdikbud.go.id/entri/nisin","nisin","n","i","s","i","n"
"https://kbbi.kemdikbud.go.id/entri/nista","nista","n","i","s","t","a"
"https://kbbi.kemdikbud.go.id/entri/nkkbs","nkkbs","n","k","k","b","s"
"https://kbbi.kemdikbud.go.id/entri/nobat","nobat","n","o","b","a","t"
"https://kbbi.kemdikbud.go.id/entri/nobuk","nobuk","n","o","b","u","k"
"https://kbbi.kemdikbud.go.id/entri/nodus","nodus","n","o","d","u","s"
"https://kbbi.kemdikbud.go.id/entri/noken","noken","n","o","k","e","n"
"https://kbbi.kemdikbud.go.id/entri/nolam","nolam","n","o","l","a","m"
"https://kbbi.kemdikbud.go.id/entri/nomad","nomad","n","o","m","a","d"
"https://kbbi.kemdikbud.go.id/entri/nomer","nomer","n","o","m","e","r"
"https://kbbi.kemdikbud.go.id/entri/nomor","nomor","n","o","m","o","r"
"https://kbbi.kemdikbud.go.id/entri/nonai","nonai","n","o","n","a","i"
"https://kbbi.kemdikbud.go.id/entri/nonet","nonet","n","o","n","e","t"
"https://kbbi.kemdikbud.go.id/entri/nonoh","nonoh","n","o","n","o","h"
"https://kbbi.kemdikbud.go.id/entri/nonok","nonok","n","o","n","o","k"
"https://kbbi.kemdikbud.go.id/entri/nonol","nonol","n","o","n","o","l"
"https://kbbi.kemdikbud.go.id/entri/nopek","nopek","n","o","p","e","k"
"https://kbbi.kemdikbud.go.id/entri/norak","norak","n","o","r","a","k"
"https://kbbi.kemdikbud.go.id/entri/norit","norit","n","o","r","i","t"
"https://kbbi.kemdikbud.go.id/entri/norma","norma","n","o","r","m","a"
"https://kbbi.kemdikbud.go.id/entri/nosel","nosel","n","o","s","e","l"
"https://kbbi.kemdikbud.go.id/entri/notes","notes","n","o","t","e","s"
"https://kbbi.kemdikbud.go.id/entri/novel","novel","n","o","v","e","l"
"https://kbbi.kemdikbud.go.id/entri/novis","novis","n","o","v","i","s"
"https://kbbi.kemdikbud.go.id/entri/novum","novum","n","o","v","u","m"
"https://kbbi.kemdikbud.go.id/entri/noyod","noyod","n","o","y","o","d"
"https://kbbi.kemdikbud.go.id/entri/nozel","nozel","n","o","z","e","l"
"https://kbbi.kemdikbud.go.id/entri/nrima","nrima","n","r","i","m","a"
"https://kbbi.kemdikbud.go.id/entri/nudis","nudis","n","u","d","i","s"
"https://kbbi.kemdikbud.go.id/entri/nufur","nufur","n","u","f","u","r"
"https://kbbi.kemdikbud.go.id/entri/nugal","nugal","n","u","g","a","l"
"https://kbbi.kemdikbud.go.id/entri/nugat","nugat","n","u","g","a","t"
"https://kbbi.kemdikbud.go.id/entri/nujum","nujum","n","u","j","u","m"
"https://kbbi.kemdikbud.go.id/entri/nukil","nukil","n","u","k","i","l"
"https://kbbi.kemdikbud.go.id/entri/nunut","nunut","n","u","n","u","t"
"https://kbbi.kemdikbud.go.id/entri/nusuk","nusuk","n","u","s","u","k"
"https://kbbi.kemdikbud.go.id/entri/nusyu","nusyu","n","u","s","y","u"
"https://kbbi.kemdikbud.go.id/entri/nutan","nutan","n","u","t","a","n"
"https://kbbi.kemdikbud.go.id/entri/nuzul","nuzul","n","u","z","u","l"
"https://kbbi.kemdikbud.go.id/entri/nyadu","nyadu","n","y","a","d","u"
"https://kbbi.kemdikbud.go.id/entri/nyala","nyala","n","y","a","l","a"
"https://kbbi.kemdikbud.go.id/entri/nyale","nyale","n","y","a","l","e"
"https://kbbi.kemdikbud.go.id/entri/nyali","nyali","n","y","a","l","i"
"https://kbbi.kemdikbud.go.id/entri/nyana","nyana","n","y","a","n","a"
"https://kbbi.kemdikbud.go.id/entri/nyang","nyang","n","y","a","n","g"
"https://kbbi.kemdikbud.go.id/entri/nyara","nyara","n","y","a","r","a"
"https://kbbi.kemdikbud.go.id/entri/nyata","nyata","n","y","a","t","a"
"https://kbbi.kemdikbud.go.id/entri/nyawa","nyawa","n","y","a","w","a"
"https://kbbi.kemdikbud.go.id/entri/nyepi","nyepi","n","y","e","p","i"
"https://kbbi.kemdikbud.go.id/entri/nyeri","nyeri","n","y","e","r","i"
"https://kbbi.kemdikbud.go.id/entri/nyiri","nyiri","n","y","i","r","i"
"https://kbbi.kemdikbud.go.id/entri/nyiru","nyiru","n","y","i","r","u"
"https://kbbi.kemdikbud.go.id/entri/nyiur","nyiur","n","y","i","u","r"
"https://kbbi.kemdikbud.go.id/entri/nyolo","nyolo","n","y","o","l","o"
"https://kbbi.kemdikbud.go.id/entri/nyong","nyong","n","y","o","n","g"
"https://kbbi.kemdikbud.go.id/entri/oasis","oasis","o","a","s","i","s"
"https://kbbi.kemdikbud.go.id/entri/obeks","obeks","o","b","e","k","s"
"https://kbbi.kemdikbud.go.id/entri/obeng","obeng","o","b","e","n","g"
"https://kbbi.kemdikbud.go.id/entri/objek","objek","o","b","j","e","k"
"https://kbbi.kemdikbud.go.id/entri/oblak","oblak","o","b","l","a","k"
"https://kbbi.kemdikbud.go.id/entri/oblik","oblik","o","b","l","i","k"
"https://kbbi.kemdikbud.go.id/entri/obral","obral","o","b","r","a","l"
"https://kbbi.kemdikbud.go.id/entri/obras","obras","o","b","r","a","s"
"https://kbbi.kemdikbud.go.id/entri/obrol","obrol","o","b","r","o","l"
"https://kbbi.kemdikbud.go.id/entri/obrus","obrus","o","b","r","u","s"
"https://kbbi.kemdikbud.go.id/entri/obyek","obyek","o","b","y","e","k"
"https://kbbi.kemdikbud.go.id/entri/odmil","odmil","o","d","m","i","l"
"https://kbbi.kemdikbud.go.id/entri/ofset","ofset","o","f","s","e","t"
"https://kbbi.kemdikbud.go.id/entri/ojung","ojung","o","j","u","n","g"
"https://kbbi.kemdikbud.go.id/entri/okapi","okapi","o","k","a","p","i"
"https://kbbi.kemdikbud.go.id/entri/oknum","oknum","o","k","n","u","m"
"https://kbbi.kemdikbud.go.id/entri/oktaf","oktaf","o","k","t","a","f"
"https://kbbi.kemdikbud.go.id/entri/oktal","oktal","o","k","t","a","l"
"https://kbbi.kemdikbud.go.id/entri/oktan","oktan","o","k","t","a","n"
"https://kbbi.kemdikbud.go.id/entri/oktet","oktet","o","k","t","e","t"
"https://kbbi.kemdikbud.go.id/entri/okura","okura","o","k","u","r","a"
"https://kbbi.kemdikbud.go.id/entri/oleng","oleng","o","l","e","n","g"
"https://kbbi.kemdikbud.go.id/entri/oleum","oleum","o","l","e","u","m"
"https://kbbi.kemdikbud.go.id/entri/oliva","oliva","o","l","i","v","a"
"https://kbbi.kemdikbud.go.id/entri/ombak","ombak","o","m","b","a","k"
"https://kbbi.kemdikbud.go.id/entri/ombre","ombre","o","m","b","r","e"
"https://kbbi.kemdikbud.go.id/entri/omega","omega","o","m","e","g","a"
"https://kbbi.kemdikbud.go.id/entri/omong","omong","o","m","o","n","g"
"https://kbbi.kemdikbud.go.id/entri/ompol","ompol","o","m","p","o","l"
"https://kbbi.kemdikbud.go.id/entri/omset","omset","o","m","s","e","t"
"https://kbbi.kemdikbud.go.id/entri/omzet","omzet","o","m","z","e","t"
"https://kbbi.kemdikbud.go.id/entri/onani","onani","o","n","a","n","i"
"https://kbbi.kemdikbud.go.id/entri/oncat","oncat","o","n","c","a","t"
"https://kbbi.kemdikbud.go.id/entri/oncek","oncek","o","n","c","e","k"
"https://kbbi.kemdikbud.go.id/entri/oncen","oncen","o","n","c","e","n"
"https://kbbi.kemdikbud.go.id/entri/oncer","oncer","o","n","c","e","r"
"https://kbbi.kemdikbud.go.id/entri/oncoe","oncoe","o","n","c","o","e"
"https://kbbi.kemdikbud.go.id/entri/oncom","oncom","o","n","c","o","m"
"https://kbbi.kemdikbud.go.id/entri/oncor","oncor","o","n","c","o","r"
"https://kbbi.kemdikbud.go.id/entri/onder","onder","o","n","d","e","r"
"https://kbbi.kemdikbud.go.id/entri/ondok","ondok","o","n","d","o","k"
"https://kbbi.kemdikbud.go.id/entri/ondos","ondos","o","n","d","o","s"
"https://kbbi.kemdikbud.go.id/entri/ongeh","ongeh","o","n","g","e","h"
"https://kbbi.kemdikbud.go.id/entri/ongji","ongji","o","n","g","j","i"
"https://kbbi.kemdikbud.go.id/entri/ongok","ongok","o","n","g","o","k"
"https://kbbi.kemdikbud.go.id/entri/oniks","oniks","o","n","i","k","s"
"https://kbbi.kemdikbud.go.id/entri/onjem","onjem","o","n","j","e","m"
"https://kbbi.kemdikbud.go.id/entri/onsen","onsen","o","n","s","e","n"
"https://kbbi.kemdikbud.go.id/entri/ontam","ontam","o","n","t","a","m"
"https://kbbi.kemdikbud.go.id/entri/ontel","ontel","o","n","t","e","l"
"https://kbbi.kemdikbud.go.id/entri/onyok","onyok","o","n","y","o","k"
"https://kbbi.kemdikbud.go.id/entri/onyot","onyot","o","n","y","o","t"
"https://kbbi.kemdikbud.go.id/entri/oolit","oolit","o","o","l","i","t"
"https://kbbi.kemdikbud.go.id/entri/oosit","oosit","o","o","s","i","t"
"https://kbbi.kemdikbud.go.id/entri/opdar","opdar","o","p","d","a","r"
"https://kbbi.kemdikbud.go.id/entri/opera","opera","o","p","e","r","a"
"https://kbbi.kemdikbud.go.id/entri/opini","opini","o","p","i","n","i"
"https://kbbi.kemdikbud.go.id/entri/opior","opior","o","p","i","o","r"
"https://kbbi.kemdikbud.go.id/entri/opium","opium","o","p","i","u","m"
"https://kbbi.kemdikbud.go.id/entri/oplah","oplah","o","p","l","a","h"
"https://kbbi.kemdikbud.go.id/entri/oplas","oplas","o","p","l","a","s"
"https://kbbi.kemdikbud.go.id/entri/oplet","oplet","o","p","l","e","t"
"https://kbbi.kemdikbud.go.id/entri/oplos","oplos","o","p","l","o","s"
"https://kbbi.kemdikbud.go.id/entri/opmak","opmak","o","p","m","a","k"
"https://kbbi.kemdikbud.go.id/entri/opsen","opsen","o","p","s","e","n"
"https://kbbi.kemdikbud.go.id/entri/opsin","opsin","o","p","s","i","n"
"https://kbbi.kemdikbud.go.id/entri/opsir","opsir","o","p","s","i","r"
"https://kbbi.kemdikbud.go.id/entri/opsus","opsus","o","p","s","u","s"
"https://kbbi.kemdikbud.go.id/entri/optik","optik","o","p","t","i","k"
"https://kbbi.kemdikbud.go.id/entri/optis","optis","o","p","t","i","s"
"https://kbbi.kemdikbud.go.id/entri/optuh","optuh","o","p","t","u","h"
"https://kbbi.kemdikbud.go.id/entri/orang","orang","o","r","a","n","g"
"https://kbbi.kemdikbud.go.id/entri/orari","orari","o","r","a","r","i"
"https://kbbi.kemdikbud.go.id/entri/orasi","orasi","o","r","a","s","i"
"https://kbbi.kemdikbud.go.id/entri/orbit","orbit","o","r","b","i","t"
"https://kbbi.kemdikbud.go.id/entri/order","order","o","r","d","e","r"
"https://kbbi.kemdikbud.go.id/entri/oreng","oreng","o","r","e","n","g"
"https://kbbi.kemdikbud.go.id/entri/oreol","oreol","o","r","e","o","l"
"https://kbbi.kemdikbud.go.id/entri/organ","organ","o","r","g","a","n"
"https://kbbi.kemdikbud.go.id/entri/orgel","orgel","o","r","g","e","l"
"https://kbbi.kemdikbud.go.id/entri/orien","orien","o","r","i","e","n"
"https://kbbi.kemdikbud.go.id/entri/orion","orion","o","r","i","o","n"
"https://kbbi.kemdikbud.go.id/entri/orkes","orkes","o","r","k","e","s"
"https://kbbi.kemdikbud.go.id/entri/ormas","ormas","o","r","m","a","s"
"https://kbbi.kemdikbud.go.id/entri/orpol","orpol","o","r","p","o","l"
"https://kbbi.kemdikbud.go.id/entri/osara","osara","o","s","a","r","a"
"https://kbbi.kemdikbud.go.id/entri/osean","osean","o","s","e","a","n"
"https://kbbi.kemdikbud.go.id/entri/oseng","oseng","o","s","e","n","g"
"https://kbbi.kemdikbud.go.id/entri/osing","osing","o","s","i","n","g"
"https://kbbi.kemdikbud.go.id/entri/ospek","ospek","o","s","p","e","k"
"https://kbbi.kemdikbud.go.id/entri/otsus","otsus","o","t","s","u","s"
"https://kbbi.kemdikbud.go.id/entri/ovari","ovari","o","v","a","r","i"
"https://kbbi.kemdikbud.go.id/entri/ovasi","ovasi","o","v","a","s","i"
"https://kbbi.kemdikbud.go.id/entri/oyong","oyong","o","y","o","n","g"
"https://kbbi.kemdikbud.go.id/entri/paban","paban","p","a","b","a","n"
"https://kbbi.kemdikbud.go.id/entri/pacad","pacad","p","a","c","a","d"
"https://kbbi.kemdikbud.go.id/entri/pacai","pacai","p","a","c","a","i"
"https://kbbi.kemdikbud.go.id/entri/pacak","pacak","p","a","c","a","k"
"https://kbbi.kemdikbud.go.id/entri/pacal","pacal","p","a","c","a","l"
"https://kbbi.kemdikbud.go.id/entri/pacar","pacar","p","a","c","a","r"
"https://kbbi.kemdikbud.go.id/entri/pacat","pacat","p","a","c","a","t"
"https://kbbi.kemdikbud.go.id/entri/pacau","pacau","p","a","c","a","u"
"https://kbbi.kemdikbud.go.id/entri/pacek","pacek","p","a","c","e","k"
"https://kbbi.kemdikbud.go.id/entri/pacet","pacet","p","a","c","e","t"
"https://kbbi.kemdikbud.go.id/entri/pacih","pacih","p","a","c","i","h"
"https://kbbi.kemdikbud.go.id/entri/pacik","pacik","p","a","c","i","k"
"https://kbbi.kemdikbud.go.id/entri/pacis","pacis","p","a","c","i","s"
"https://kbbi.kemdikbud.go.id/entri/pacoi","pacoi","p","a","c","o","i"
"https://kbbi.kemdikbud.go.id/entri/pacok","pacok","p","a","c","o","k"
"https://kbbi.kemdikbud.go.id/entri/pacuk","pacuk","p","a","c","u","k"
"https://kbbi.kemdikbud.go.id/entri/pacul","pacul","p","a","c","u","l"
"https://kbbi.kemdikbud.go.id/entri/padah","padah","p","a","d","a","h"
"https://kbbi.kemdikbud.go.id/entri/padak","padak","p","a","d","a","k"
"https://kbbi.kemdikbud.go.id/entri/padam","padam","p","a","d","a","m"
"https://kbbi.kemdikbud.go.id/entri/padan","padan","p","a","d","a","n"
"https://kbbi.kemdikbud.go.id/entri/padar","padar","p","a","d","a","r"
"https://kbbi.kemdikbud.go.id/entri/padas","padas","p","a","d","a","s"
"https://kbbi.kemdikbud.go.id/entri/padat","padat","p","a","d","a","t"
"https://kbbi.kemdikbud.go.id/entri/padma","padma","p","a","d","m","a"
"https://kbbi.kemdikbud.go.id/entri/padmi","padmi","p","a","d","m","i"
"https://kbbi.kemdikbud.go.id/entri/padoe","padoe","p","a","d","o","e"
"https://kbbi.kemdikbud.go.id/entri/padri","padri","p","a","d","r","i"
"https://kbbi.kemdikbud.go.id/entri/paduk","paduk","p","a","d","u","k"
"https://kbbi.kemdikbud.go.id/entri/pagan","pagan","p","a","g","a","n"
"https://kbbi.kemdikbud.go.id/entri/pagar","pagar","p","a","g","a","r"
"https://kbbi.kemdikbud.go.id/entri/pagas","pagas","p","a","g","a","s"
